2.940075	4.06306e+06	4.02166e+06	4.1069e+06	4.1069e+06	38242.7   	28884.7   	7334.1    	9224.15   	6843.28   
2.958801	4.10678e+06	4.06365e+06	4.14895e+06	4.14895e+06	38658.7   	29169     	7390.71   	9287.64   	6898.52   
2.977528	4.1505e+06	4.10564e+06	4.19099e+06	4.19099e+06	39074.8   	29453.4   	7447.31   	9351.12   	6953.77   
2.996255	4.19422e+06	4.14763e+06	4.23304e+06	4.23304e+06	39490.8   	29737.8   	7503.92   	9414.6    	7009.02   
3.014981	4.24284e+06	4.19465e+06	4.27987e+06	4.27987e+06	39960.2   	30051.4   	7570.35   	9489.03   	7073.74   
3.033708	4.29268e+06	4.24292e+06	4.3279e+06	4.3279e+06	40442.8   	30372.3   	7639.24   	9566.2    	7140.83   
3.052434	4.34252e+06	4.29119e+06	4.37593e+06	4.37593e+06	40925.5   	30693.1   	7708.13   	9643.37   	7207.93   
3.071161	4.39237e+06	4.33947e+06	4.42396e+06	4.42396e+06	41408.2   	31014     	7777.02   	9720.54   	7275.02   
3.089888	4.44221e+06	4.38774e+06	4.47198e+06	4.47198e+06	41890.8   	31334.9   	7845.92   	9797.71   	7342.11   
3.108614	4.49206e+06	4.43601e+06	4.52001e+06	4.52001e+06	42373.5   	31655.8   	7914.81   	9874.88   	7409.2    
3.127341	4.5419e+06	4.48429e+06	4.56804e+06	4.56804e+06	42856.2   	31976.6   	7983.7    	9952.05   	7476.3    
3.146067	4.59174e+06	4.53256e+06	4.61607e+06	4.61607e+06	43338.8   	32297.5   	8052.59   	10029.2   	7543.39   
3.164794	4.64159e+06	4.58083e+06	4.6641e+06	4.6641e+06	43821.5   	32618.4   	8121.48   	10106.4   	7610.48   
3.183521	4.69143e+06	4.62911e+06	4.71212e+06	4.71212e+06	44304.2   	32939.3   	8190.37   	10183.6   	7677.57   
3.202247	4.74128e+06	4.67738e+06	4.76015e+06	4.76015e+06	44786.8   	33260.2   	8259.27   	10260.7   	7744.67   
3.220974	4.79112e+06	4.72565e+06	4.80818e+06	4.80818e+06	45269.5   	33581     	8328.16   	10337.9   	7811.76   
3.239700	4.84096e+06	4.77393e+06	4.85621e+06	4.85621e+06	45752.2   	33901.9   	8397.05   	10415.1   	7878.85   
3.258427	4.89081e+06	4.8222e+06	4.90423e+06	4.90423e+06	46234.9   	34222.8   	8465.94   	10492.2   	7945.94   
3.277154	4.94065e+06	4.87047e+06	4.95226e+06	4.95226e+06	46717.5   	34543.7   	8534.83   	10569.4   	8013.04   
3.295880	4.9905e+06	4.91875e+06	5.00029e+06	5.00029e+06	47200.2   	34864.5   	8603.72   	10646.6   	8080.13   
3.314607	5.04034e+06	4.96702e+06	5.04832e+06	5.04832e+06	47682.9   	35185.4   	8672.61   	10723.7   	8147.22   
3.333333	5.09018e+06	5.01529e+06	5.09635e+06	5.09635e+06	48165.5   	35506.3   	8741.51   	10800.9   	8214.31   
3.352060	5.14003e+06	5.06357e+06	5.14437e+06	5.14437e+06	48648.2   	35827.2   	8810.4    	10878.1   	8281.41   
3.370787	5.18987e+06	5.11184e+06	5.1924e+06	5.1924e+06	49130.9   	36148.1   	8879.29   	10955.3   	8348.5    
3.389513	5.23972e+06	5.16011e+06	5.24043e+06	5.24043e+06	49613.5   	36468.9   	8948.18   	11032.4   	8415.59   
3.408240	5.28956e+06	5.20839e+06	5.28846e+06	5.28846e+06	50096.2   	36789.8   	9017.07   	11109.6   	8482.68   
3.426966	5.3394e+06	5.25666e+06	5.33649e+06	5.33649e+06	50578.9   	37110.7   	9085.96   	11186.8   	8549.78   
3.445693	5.38925e+06	5.30493e+06	5.38451e+06	5.38451e+06	51061.5   	37431.6   	9154.86   	11263.9   	8616.87   
3.464419	5.43909e+06	5.35321e+06	5.43254e+06	5.43254e+06	51544.2   	37752.4   	9223.75   	11341.1   	8683.96   
3.483146	5.48894e+06	5.40148e+06	5.48057e+06	5.48057e+06	52026.9   	38073.3   	9292.64   	11418.3   	8751.05   
3.501873	5.53938e+06	5.45037e+06	5.52919e+06	5.52919e+06	52516.2   	38397.8   	9362.67   	11496.7   	8819.25   
3.520599	5.59523e+06	5.50484e+06	5.58312e+06	5.58312e+06	53065.5   	38754.5   	9442.94   	11586.2   	8897.39   
3.539326	5.65108e+06	5.55931e+06	5.63705e+06	5.63705e+06	53614.8   	39111.2   	9523.21   	11675.8   	8975.53   
3.558052	5.70692e+06	5.61377e+06	5.69098e+06	5.69098e+06	54164.1   	39468     	9603.48   	11765.4   	9053.66   
3.576779	5.76277e+06	5.66824e+06	5.74491e+06	5.74491e+06	54713.4   	39824.7   	9683.75   	11854.9   	9131.8    
3.595506	5.81862e+06	5.72271e+06	5.79884e+06	5.79884e+06	55262.6   	40181.4   	9764.03   	11944.5   	9209.94   
3.614232	5.87447e+06	5.77718e+06	5.85277e+06	5.85277e+06	55811.9   	40538.2   	9844.3    	12034     	9288.07   
3.632959	5.93031e+06	5.83164e+06	5.9067e+06	5.9067e+06	56361.2   	40894.9   	9924.57   	12123.6   	9366.21   
3.651685	5.98616e+06	5.88611e+06	5.96063e+06	5.96063e+06	56910.5   	41251.6   	10004.8   	12213.1   	9444.35   
3.670412	6.04201e+06	5.94058e+06	6.01456e+06	6.01456e+06	57459.8   	41608.4   	10085.1   	12302.7   	9522.48   
3.689139	6.09785e+06	5.99504e+06	6.06849e+06	6.06849e+06	58009.1   	41965.1   	10165.4   	12392.3   	9600.62   
3.707865	6.1537e+06	6.04951e+06	6.12241e+06	6.12241e+06	58558.4   	42321.8   	10245.7   	12481.8   	9678.76   
3.726592	6.20955e+06	6.10398e+06	6.17634e+06	6.17634e+06	59107.6   	42678.6   	10325.9   	12571.4   	9756.89   
3.745318	6.2654e+06	6.15845e+06	6.23027e+06	6.23027e+06	59656.9   	43035.3   	10406.2   	12660.9   	9835.03   
3.764045	6.32124e+06	6.21291e+06	6.2842e+06	6.2842e+06	60206.2   	43392     	10486.5   	12750.5   	9913.17   
3.782772	6.37709e+06	6.26738e+06	6.33813e+06	6.33813e+06	60755.5   	43748.8   	10566.7   	12840     	9991.3    
3.801498	6.43294e+06	6.32185e+06	6.39206e+06	6.39206e+06	61304.8   	44105.5   	10647     	12929.6   	10069.4   
3.820225	6.48879e+06	6.37632e+06	6.44599e+06	6.44599e+06	61854.1   	44462.2   	10727.3   	13019.2   	10147.6   
3.838951	6.54463e+06	6.43078e+06	6.49992e+06	6.49992e+06	62403.4   	44819     	10807.6   	13108.7   	10225.7   
3.857678	6.60048e+06	6.48525e+06	6.55385e+06	6.55385e+06	62952.7   	45175.7   	10887.8   	13198.3   	10303.8   
3.876404	6.65633e+06	6.53972e+06	6.60778e+06	6.60778e+06	63501.9   	45532.4   	10968.1   	13287.8   	10382     
3.895131	6.71218e+06	6.59419e+06	6.66171e+06	6.66171e+06	64051.2   	45889.2   	11048.4   	13377.4   	10460.1   
3.913858	6.76802e+06	6.64865e+06	6.71564e+06	6.71564e+06	64600.5   	46245.9   	11128.6   	13467     	10538.3   
3.932584	6.82387e+06	6.70312e+06	6.76957e+06	6.76957e+06	65149.8   	46602.6   	11208.9   	13556.5   	10616.4   
3.951311	6.87972e+06	6.75759e+06	6.8235e+06	6.8235e+06	65699.1   	46959.4   	11289.2   	13646.1   	10694.5   
3.970037	6.93556e+06	6.81205e+06	6.87743e+06	6.87743e+06	66248.4   	47316.1   	11369.5   	13735.6   	10772.7   
3.988764	6.99141e+06	6.86652e+06	6.93136e+06	6.93136e+06	66797.7   	47672.8   	11449.7   	13825.2   	10850.8   
4.007491	7.04962e+06	6.92343e+06	6.98763e+06	6.98763e+06	67373.5   	48043.7   	11534.3   	13919.3   	10933.1   
4.026217	7.11137e+06	6.98402e+06	7.04739e+06	7.04739e+06	67989.3   	48435.8   	11625.3   	14020.3   	11021.8   
4.044944	7.17311e+06	7.0446e+06	7.10715e+06	7.10715e+06	68605.1   	48827.9   	11716.3   	14121.3   	11110.4   
4.063670	7.23486e+06	7.10518e+06	7.16691e+06	7.16691e+06	69220.9   	49220     	11807.3   	14222.3   	11199     
4.082397	7.29661e+06	7.16576e+06	7.22667e+06	7.22667e+06	69836.7   	49612.1   	11898.3   	14323.3   	11287.6   
4.101124	7.35835e+06	7.22634e+06	7.28644e+06	7.28644e+06	70452.5   	50004.2   	11989.4   	14424.3   	11376.3   
4.119850	7.4201e+06	7.28692e+06	7.3462e+06	7.3462e+06	71068.3   	50396.3   	12080.4   	14525.3   	11464.9   
4.138577	7.48185e+06	7.3475e+06	7.40596e+06	7.40596e+06	71684.1   	50788.4   	12171.4   	14626.3   	11553.5   
4.157303	7.54359e+06	7.40808e+06	7.46572e+06	7.46572e+06	72299.9   	51180.5   	12262.4   	14727.3   	11642.2   
4.176030	7.60534e+06	7.46866e+06	7.52548e+06	7.52548e+06	72915.7   	51572.6   	12353.4   	14828.2   	11730.8   
4.194757	7.66709e+06	7.52925e+06	7.58525e+06	7.58525e+06	73531.5   	51964.7   	12444.4   	14929.2   	11819.4   
4.213483	7.72883e+06	7.58983e+06	7.64501e+06	7.64501e+06	74147.2   	52356.8   	12535.4   	15030.2   	11908     
