! 115Cd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
260.000000	0.000151027	260.000000	0.000152282	260.000000	0.000154657	260.000000	0.000151045	260.000000	0.000154454	260.000000	0.000152246	260.000000	3.57264e-08	
270.000000	0.000147842	270.000000	0.000148966	270.000000	0.000151492	270.000000	0.000147767	270.000000	0.000151295	270.000000	0.000148931	270.000000	3.45166e-08	
280.000000	0.00014487	280.000000	0.000145877	280.000000	0.000148534	280.000000	0.000144718	280.000000	0.000148346	280.000000	0.000145844	280.000000	3.33892e-08	
290.000000	0.00014209	290.000000	0.000142993	290.000000	0.000145773	290.000000	0.000141874	290.000000	0.000145601	290.000000	0.000142961	290.000000	3.23359e-08	
300.000000	0.000139484	300.000000	0.000140295	300.000000	0.000143192	300.000000	0.000139217	300.000000	0.00014302	300.000000	0.000140264	300.000000	3.13497e-08	
310.000000	0.000137038	310.000000	0.000137765	310.000000	0.000140774	310.000000	0.000136729	310.000000	0.000140607	310.000000	0.000137735	310.000000	3.04242e-08	
320.000000	0.000134736	320.000000	0.000135389	320.000000	0.000138504	320.000000	0.000134395	320.000000	0.000138338	320.000000	0.00013536	320.000000	2.95539e-08	
330.000000	0.000132566	330.000000	0.000133154	330.000000	0.000136362	330.000000	0.000132201	330.000000	0.000136201	330.000000	0.000133125	330.000000	2.87339e-08	
340.000000	0.000130518	340.000000	0.000131047	340.000000	0.000134341	340.000000	0.000130136	340.000000	0.000134193	340.000000	0.000131019	340.000000	2.796e-08 	
350.000000	0.000128581	350.000000	0.000129059	350.000000	0.000132435	350.000000	0.000128189	350.000000	0.000132289	350.000000	0.000129031	350.000000	2.72283e-08	
360.000000	0.000126748	360.000000	0.000127179	360.000000	0.000130636	360.000000	0.000126351	360.000000	0.000130493	360.000000	0.000127153	360.000000	2.65354e-08	
370.000000	0.000125009	370.000000	0.0001254 	370.000000	0.000128933	370.000000	0.000124613	370.000000	0.000128797	370.000000	0.000125374	370.000000	2.58783e-08	
380.000000	0.000123359	380.000000	0.000123714	380.000000	0.000127313	380.000000	0.000122967	380.000000	0.000127182	380.000000	0.000123689	380.000000	2.52542e-08	
390.000000	0.000121791	390.000000	0.000122114	390.000000	0.000125776	390.000000	0.000121407	390.000000	0.000125653	390.000000	0.000122089	390.000000	2.46606e-08	
400.000000	0.000120299	400.000000	0.000120594	400.000000	0.000124322	400.000000	0.000119927	400.000000	0.000124203	400.000000	0.000120569	400.000000	2.40954e-08	
410.000000	0.000118877	410.000000	0.000119148	410.000000	0.000122942	410.000000	0.00011852	410.000000	0.000122819	410.000000	0.000119124	410.000000	2.35566e-08	
420.000000	0.000117521	420.000000	0.000117771	420.000000	0.000121624	420.000000	0.000117182	420.000000	0.000121503	420.000000	0.000117748	420.000000	2.30422e-08	
430.000000	0.000116228	430.000000	0.000116459	430.000000	0.000120365	430.000000	0.000115908	430.000000	0.000120253	430.000000	0.000116437	430.000000	2.25507e-08	
440.000000	0.000114992	440.000000	0.000115208	440.000000	0.00011916	440.000000	0.000114693	440.000000	0.000119057	440.000000	0.000115186	440.000000	2.20806e-08	
450.000000	0.00011381	450.000000	0.000114013	450.000000	0.00011801	450.000000	0.000113535	450.000000	0.000117915	450.000000	0.000113992	450.000000	2.16304e-08	
460.000000	0.000112679	460.000000	0.000112871	460.000000	0.000116916	460.000000	0.000112429	460.000000	0.000116825	460.000000	0.00011285	460.000000	2.11989e-08	
470.000000	0.000111596	470.000000	0.000111779	470.000000	0.000115873	470.000000	0.000111372	470.000000	0.000115785	470.000000	0.000111758	470.000000	2.0785e-08	
480.000000	0.000110558	480.000000	0.000110734	480.000000	0.000114871	480.000000	0.000110361	480.000000	0.000114785	480.000000	0.000110714	480.000000	2.03875e-08	
490.000000	0.000109562	490.000000	0.000109733	490.000000	0.000113909	490.000000	0.000109394	490.000000	0.000113828	490.000000	0.000109713	490.000000	2.00056e-08	
500.000000	0.000108606	500.000000	0.000108773	500.000000	0.000112988	500.000000	0.000108467	500.000000	0.000112912	500.000000	0.000108753	500.000000	1.96382e-08	
520.000000	0.000106806	520.000000	0.000106968	520.000000	0.000111267	520.000000	0.000106727	520.000000	0.00011119	520.000000	0.00010695	520.000000	1.89441e-08	
540.000000	0.000105142	540.000000	0.000105304	540.000000	0.000109672	540.000000	0.000105124	540.000000	0.000109601	540.000000	0.000105286	540.000000	1.82991e-08	
560.000000	0.000103599	560.000000	0.000103765	560.000000	0.000108192	560.000000	0.000103644	560.000000	0.000108133	560.000000	0.000103747	560.000000	1.76982e-08	
580.000000	0.000102166	580.000000	0.000102339	580.000000	0.000106825	580.000000	0.000102274	580.000000	0.00010677	580.000000	0.000102322	580.000000	1.7137e-08	
600.000000	0.000100833	600.000000	0.000101015	600.000000	0.00010556	600.000000	0.000101003	600.000000	0.000105509	600.000000	0.000100998	600.000000	1.66116e-08	
620.000000	9.95911e-05	620.000000	9.97827e-05	620.000000	0.000104382	620.000000	9.98227e-05	620.000000	0.00010433	620.000000	9.97666e-05	620.000000	1.61186e-08	
640.000000	9.84312e-05	640.000000	9.8635e-05	640.000000	0.000103281	640.000000	9.87234e-05	640.000000	0.000103235	640.000000	9.86193e-05	640.000000	1.56551e-08	
660.000000	9.73469e-05	660.000000	9.75638e-05	660.000000	0.000102253	660.000000	9.76983e-05	660.000000	0.000102213	660.000000	9.75486e-05	660.000000	1.52185e-08	
680.000000	9.63319e-05	680.000000	9.65627e-05	680.000000	0.000101292	680.000000	9.67408e-05	680.000000	0.000101255	680.000000	9.65479e-05	680.000000	1.48065e-08	
700.000000	9.53804e-05	700.000000	9.56258e-05	700.000000	0.000100396	700.000000	9.58451e-05	700.000000	0.000100361	700.000000	9.56114e-05	700.000000	1.44171e-08	
720.000000	9.44877e-05	720.000000	9.4748e-05	720.000000	9.95582e-05	720.000000	9.50061e-05	720.000000	9.95209e-05	720.000000	9.47339e-05	720.000000	1.40483e-08	
740.000000	9.36491e-05	740.000000	9.39245e-05	740.000000	9.87697e-05	740.000000	9.42192e-05	740.000000	9.87322e-05	740.000000	9.39108e-05	740.000000	1.36987e-08	
760.000000	9.28607e-05	760.000000	9.31512e-05	760.000000	9.8025e-05	760.000000	9.34802e-05	760.000000	9.79931e-05	760.000000	9.31378e-05	760.000000	1.33666e-08	
