Energy CM (MeV)	Angle CM (deg)
2.4740	119.2402
0.9081	158.0683
1.0098	148.0920
515.0213	7.0694
0.8861	167.2944
0.0686	162.0124
0.9265	152.7816
0.7137	145.4787
0.6547	157.8551
26.7320	82.4028
0.9325	151.2949
0.7906	157.3067
29.2403	131.9923
16.8314	119.1941
1.6299	94.2396
1.0186	135.9331
0.9171	155.3282
26.3164	7.3286
0.5243	90.1501
0.9023	160.0522
20.0340	153.9767
0.8860	167.3609
39.0686	156.9974
4.1430	54.7229
4.4258	169.9320
0.9588	145.6629
0.5131	156.3525
0.9516	147.0865
0.9138	156.2862
0.9182	155.0268
1.1546	143.3892
0.9066	158.5621
222.1212	3.1976
1.2313	114.9400
0.8938	163.4478
0.7023	71.2225
0.9727	143.0979
1.0888	127.4243
0.8986	161.4469
1.0196	135.7879
14.1605	17.2817
1.9427	85.2382
9.4303	98.9308
0.9330	151.1775
0.9675	144.0238
0.0955	141.9840
0.6750	143.5423
7.2613	138.8437
1.5066	99.3137
0.9879	140.5209
24.8023	57.4835
0.8891	165.6736
0.1627	85.4146
1.6080	56.1089
3.2676	140.1730
2.9748	122.4125
53.0236	14.7500
0.9194	154.6709
1.0331	133.9729
1.4324	102.8307
0.1293	148.7022
1.0500	131.8398
36.7979	50.3406
0.9035	159.6078
202.9065	149.4003
0.6585	139.0266
0.8656	152.1740
0.0771	154.0159
0.8938	163.4168
576.5187	6.2857
16.4830	99.0639
0.9102	157.3924
0.9553	146.3503
0.2201	62.4001
423.4521	42.9584
0.8876	166.4242
0.3195	58.5152
31489.9479	8.6989
162.6007	158.6982
0.8956	162.6673
0.0493	115.1227
0.8892	165.6151
2.8165	158.5281
21.3951	27.4928
0.9345	70.4776
0.9167	155.4547
0.9014	160.3879
198.6174	142.7457
5.4474	101.8100
0.0329	143.1317
1316.4551	5.5449
0.0495	93.8681
1.1217	124.0893
1.0233	135.2883
1.0171	136.1374
0.2860	142.7632
4.8275	120.6002
318.9968	54.4219
0.0751	81.2031
1.5011	99.5591
29.2725	13.3236
0.7769	155.7864
30.3103	73.0846
0.3331	120.7389
0.9257	153.0030
2.8916	132.8140
1.9801	137.8678
13.6076	45.8508
2.3157	43.5654
0.9795	141.9097
3.1744	63.3457
2.9431	57.7136
0.8868	166.8591
101.7803	10.6234
1963.4186	48.7621
3.9544	61.1984
5.6123	143.4643
0.0638	125.8017
1.2103	116.5083
0.9851	140.9754
1.0732	129.1260
0.6624	107.9410
0.9043	159.3318
5.9355	152.8175
146.7986	157.1995
0.8862	167.2197
0.2953	154.8845
0.0602	136.7758
474.4241	27.4793
0.3934	146.8171
1.9969	156.0622
0.8214	20.3907
0.9365	150.3634
12.2613	147.1323
3.2019	153.1152
0.0299	125.5060
0.8953	162.7938
0.8953	162.7938
1.9330	64.4756
4059.7404	159.9718
1.2351	112.5240
8.0188	38.5782
0.9100	103.6779
6.2078	156.6709
0.9304	151.8196
1.7190	91.0480
25.5978	145.8423
0.0443	146.9810
6.1836	44.1951
1.4450	169.2044
0.9805	141.7388
0.8895	165.4393
0.9036	159.5770
6.2298	147.9357
5.4116	36.4669
1.0683	129.6884
1140.0938	141.8288
0.0868	155.2575
17.5127	19.9992
0.9052	159.0508
1.4424	122.9487
1.4424	122.9487
0.9013	160.4340
38.1414	159.8651
0.9640	144.6708
0.9389	149.8041
0.0797	150.8634
0.9187	154.8776
2.4895	160.5201
1.3359	158.3628
9104.9505	4.5649
0.8959	162.5155
0.8840	168.5901
1.0279	134.6661
0.4777	65.1232
4.2329	53.2309
11.7450	132.8675
1.0049	137.8904
0.0421	126.7653
0.9345	150.8199
0.8864	167.1063
12.3665	146.8958
1.0594	130.7185
447.4915	5.0333
0.1045	143.5280
0.7881	151.6256
0.9403	149.5018
0.2466	134.4275
3449.7575	1.7857
0.9076	158.2392
27.9352	161.2947
2.5540	47.8249
0.8961	162.4286
6.4867	53.3970
0.9817	141.5389
0.8990	161.2954
0.9892	140.3190
0.9443	148.6189
1.9843	83.2311
0.9103	157.3678
24.4710	36.1351
2.3588	156.9979
0.9092	157.6988
4377.0930	5.1683
2.8059	128.0340
3.0561	58.5177
0.9555	146.3001
0.3030	160.1145
0.0839	162.2362
2282623.8524	0.1114
1.0157	136.3330
3923.2797	59.0112
1.1287	123.4246
3.3513	61.4639
0.9111	157.1151
2068.2511	6.7882
0.0607	125.1396
0.6848	154.8859
10.6308	147.0033
0.8909	164.7368
6.0671	154.7912
10259.5912	9.2562
102.6516	103.7392
0.8900	165.1886
0.9357	150.5452
0.0469	158.1722
1.1669	113.1468
358.4806	15.5407
1527.4318	2.9833
0.1028	156.2666
0.9578	145.8533
1.0316	134.1778
0.9422	149.0728
1.2669	112.4377
0.9298	151.9518
0.9285	152.2887
0.9075	158.2472
0.9454	148.3746
0.9632	144.8231
8554.5506	153.3658
3.3114	149.9051
1.0045	137.9547
1.8889	85.7967
0.6957	151.3148
1.0282	134.6204
0.8900	165.2201
0.2687	156.4816
0.1301	157.9941
0.1188	150.4966
0.9596	145.4945
1.1761	119.2288
245.2044	42.7789
0.1267	128.2689
2.2028	78.1481
0.9730	143.0435
23.7574	36.6026
8794.7388	1.9770
0.9730	143.0448
0.1272	149.1327
6.3649	108.4702
1.1319	123.1238
0.9178	155.1319
0.9178	155.1319
0.9488	147.6611
0.9637	144.7356
1368.6083	13.1098
28.1969	20.2853
116.9782	9.9049
0.9085	157.9354
0.0440	146.9622
13.5313	123.0881
1.8286	87.5499
17.2327	9.5570
0.9519	147.0300
114.3000	7.0074
3.0624	130.6669
3.0624	130.6669
517.3508	151.1158
0.9917	139.9165
0.1953	150.4223
0.8965	162.2652
294.8811	9.6570
0.9541	146.5877
0.8887	165.8563
4.6152	62.7453
1.9393	71.3989
1.2593	112.9560
0.9322	151.3850
1.2821	111.4237
3.8607	56.8632
1.4659	149.9151
0.9591	145.5998
0.9789	99.6416
0.8887	165.8432
3.7839	68.6667
0.8097	145.3031
0.9887	140.3987
2.8350	73.2250
1.4464	102.1342
3909.7941	30.9713
340.5597	160.0363
52.0205	163.8896
1.1028	125.9682
14.1073	28.8396
0.9898	140.2145
0.9005	160.7151
1.1314	123.1712
0.9424	149.0334
1649.4139	118.2371
36.5412	32.8671
1.3664	57.2268
0.8906	164.8815
1.0233	135.2777
0.9018	160.2214
0.9124	156.6989
0.3170	132.3495
1.7657	153.9531
1.7204	90.9984
0.9019	160.2141
1.3339	108.1942
1.1630	120.3425
0.9732	143.0035
0.9506	147.2956
1.2034	117.0399
0.9041	159.4254
161.1921	50.0404
3.8876	165.6108
0.9893	140.2999
1.1171	124.5420
1.6791	92.4335
3.3341	61.6387
0.2850	152.7946
1.5259	98.4621
662.5304	69.8731
9.1762	80.2025
0.5865	129.9596
1.1050	125.7380
5.2150	165.2241
0.0417	133.7263
4.8551	141.8204
0.9363	150.4096
1.0067	137.6315
2.8417	54.2230
1.0030	138.1737
0.9810	104.1288
0.9718	143.2514
0.9694	143.6741
0.9974	139.0211
6.5002	155.1268
2.0543	79.4261
1.0359	133.6203
1.3187	109.1133
1.6458	93.6450
0.9486	147.7008
29.4776	160.5363
0.9398	149.6018
1.4776	100.6418
0.9779	128.9293
3.8764	140.8783
0.5603	139.9048
0.9378	150.0641
0.9077	158.1865
0.9240	153.4318
6.9693	166.5705
10.2409	154.1618
15.5809	55.7535
0.2598	160.3068
0.9292	152.1020
337.1347	19.5358
0.8904	165.0140
2.7790	161.3840
1.7875	70.3167
0.9106	157.2810
0.9101	157.4211
4.5183	42.9023
0.0582	129.0507
0.9715	143.3102
14.4985	155.6083
0.1270	140.0780
1.9426	84.3214
0.9873	140.6248
0.3044	163.3654
1.1508	121.4033
1.5008	99.5743
1.4850	100.2945
8.3831	37.6980
0.9009	160.5515
0.2683	143.2313
0.9182	155.0133
6.4149	161.4513
9.7255	69.0112
0.8985	161.4858
1.0228	135.3544
0.9264	152.8132
0.3338	26.4933
2.3862	160.8891
0.8807	127.7934
0.9309	151.6858
58.9567	71.1148
1.0833	128.0182
4.1307	52.3409
0.9370	150.2365
1983.6018	1.3908
0.0675	96.8274
0.2658	89.2976
2.2608	161.9368
0.9104	157.3184
0.9622	145.0021
0.6205	138.0224
0.9103	157.3701
0.9465	148.1431
1.7218	165.1712
7.7936	39.1543
2.6914	148.6548
2.6914	148.6548
1.4544	101.7462
0.0939	152.2209
0.9374	150.1435
11.8073	50.2578
5.2506	167.5006
0.9044	159.3064
0.9364	150.3934
0.2267	153.7376
2.4446	67.7437
1.1081	125.4246
0.0133	60.4185
2.9921	65.4798
0.5113	155.4265
3.9068	57.9560
25.6071	21.2987
0.2028	128.6319
1.3080	109.7690
0.0863	125.4861
1.4179	103.5639
0.0570	119.3301
1.3788	105.6343
0.4115	141.7618
29.1484	57.5211
2.4979	72.5864
0.8844	168.3271
0.9036	159.5973
23.2542	22.3645
0.2204	162.4058
0.9741	142.8524
0.9134	156.3978
0.9301	151.8971
0.0479	136.9114
0.9132	156.4749
0.9368	150.2820
0.9991	138.7601
0.9748	142.7311
1.5064	32.1309
1.0063	137.6852
22.2027	22.8953
0.9014	160.3928
3.0359	62.1503
1.5944	65.3748
159.5325	18.8360
0.0491	149.4677
45.4812	142.1832
1.1389	122.4785
0.8999	160.9495
15.1884	60.7802
1273.0281	76.5791
24309.0214	23.3546
2318.8357	4.9371
0.9235	153.5725
32107.7348	3.6194
0.9016	160.3147
0.0428	153.6103
1.6364	93.9962
0.9288	152.2029
3.6694	150.4543
0.9011	160.4909
1.7473	134.3511
2750.6165	46.8050
0.9906	140.0898
0.8753	178.7916
1.0068	137.6149
1.0770	128.7091
0.6340	155.3078
42.0789	164.9304
0.9662	144.2677
0.0542	148.7011
0.9354	150.6263
0.0626	147.2408
0.7460	42.8878
0.3187	136.6605
0.9991	138.7676
0.9128	156.5833
152.2151	147.5560
0.8798	171.7557
12.4925	154.8971
1.0429	132.7201
1.5797	42.1035
0.9254	153.0638
0.9171	155.3126
0.9839	141.1711
1.6419	159.5889
0.1498	139.3493
0.0300	136.6654
6.6391	42.9460
247.9049	43.0367
0.8974	161.8979
0.8985	161.4838
0.1043	151.4092
1.0097	137.1917
0.0274	135.7563
0.9973	139.0378
1.2435	159.0397
0.9270	152.6653
1.1327	123.0544
49.5013	148.7299
0.8787	172.8422
0.7054	147.4286
1.1208	124.1790
0.9448	148.5067
29.3817	166.0432
0.0540	133.6733
7.8629	160.1232
0.0842	148.6327
12.5495	40.4390
36.5493	17.1620
285.2325	6.3213
285.2325	6.3213
0.4005	44.5349
50.9958	141.6288
0.1295	140.1181
1.4960	99.7901
1.4960	99.7901
57.5604	136.4996
2.6537	49.5081
47.3786	16.5385
0.3048	45.5829
149.5250	8.7538
0.3658	138.3012
0.0417	129.6304
0.9037	159.5401
0.9667	144.1797
0.9703	143.5193
9922448.5657	1.8035
2.5260	57.9263
0.4383	156.3659
0.3580	156.2813
0.7004	126.6240
3.4226	152.8098
13.1236	38.9351
0.9994	138.7163
4.1473	23.7573
1.4302	20.1531
2.0182	82.3756
5836.2179	6.3884
0.9083	157.9869
0.8985	161.4655
8.6062	28.1367
2.1430	79.4436
2.2258	159.8093
0.0683	148.1398
4.6157	51.6253
118.7349	54.4663
347.5348	140.5015
1.4385	61.0292
0.9753	142.6306
0.9949	139.4124
125.0866	103.9018
0.1709	146.4348
0.4460	83.3963
3.1396	98.3922
3.1396	98.3922
2.1189	57.7488
1.1093	125.3136
0.0269	136.8029
0.9828	141.3698
14.0297	134.1297
0.1541	151.2894
0.8969	162.0985
2.0593	67.4025
0.9995	138.7112
0.9131	156.4895
2119.4325	3.5800
2119.4325	3.5800
2.3492	100.3554
1.1232	136.1806
1.4288	103.0111
54501.9844	25.9298
41.6315	52.2822
0.7668	74.5879
0.0367	159.2020
0.8859	167.4257
1.6389	93.9023
0.8834	168.9781
2.9540	61.9656
1.0305	134.3257
1.1495	121.5196
1.1949	117.7027
79.0751	62.6682
1.1685	119.8712
216.7237	160.0091
0.2290	152.7080
1.7271	90.7723
0.1138	152.6575
0.0845	158.5531
36.5403	49.0434
0.9611	145.2207
1.0584	130.8326
0.5677	162.5233
0.8882	166.1161
0.9158	155.7074
226.3330	58.7172
132.7894	65.0469
2.4159	74.0093
1.6411	93.8188
0.8761	159.1581
2.9901	65.5049
0.9312	151.6227
3.2001	63.0617
1.1301	123.2920
0.9196	154.6265
0.1065	134.0491
2.6699	61.4747
0.9791	161.1780
1.0128	136.7541
0.2827	157.6909
3.1609	140.6278
0.0651	115.3048
0.9478	147.8719
0.1331	150.1459
6.8320	65.7844
1560.2157	66.8108
2141.5819	4.5772
0.7683	54.7770
1.6001	48.1737
0.9592	145.5826
1175109.7576	17.3400
0.9023	160.0385
779.5467	6.7795
0.9351	150.6860
0.6670	155.2111
0.0440	134.1311
0.8825	169.6131
0.2240	146.4662
2.7484	160.6158
0.8667	57.7795
66.1790	41.8514
18.0116	20.2107
1.1490	121.5620
0.9398	149.6071
0.8850	167.9416
1.9879	83.1397
0.0571	116.8346
0.9092	157.7125
6.0884	99.5551
7.3008	7.3970
0.1373	151.5502
8.5120	145.5258
0.6956	35.8486
0.3422	143.2123
21767.0400	8.3206
0.8950	162.8900
0.8885	165.9717
2.5174	38.1981
0.8930	163.8031
8.9997	67.0498
4.7104	137.9322
721.9701	3.9467
5.3887	47.5297
0.9050	159.0946
0.9497	147.4702
0.4526	147.3021
1.2409	114.2479
0.9752	142.6459
1.6363	93.9992
0.9324	151.3325
0.9310	151.6720
0.9075	158.2698
8.1412	22.0880
0.0675	139.6766
0.4666	157.9518
2.4614	73.2096
2.5452	87.0670
6.5340	63.6022
0.6570	154.5263
1.3619	137.3564
0.8006	117.3140
8.5966	31.0794
0.8997	160.9996
1.1996	117.3339
0.9238	153.4940
0.2016	155.9769
0.2148	156.3815
0.1568	148.5445
17.6843	127.4774
0.9383	149.9425
0.9257	153.0060
0.4823	129.0844
21.0426	39.2085
2.9931	138.3195
2.9931	138.3195
3.5048	165.9813
0.9519	147.0162
6.8638	123.9269
1.0139	136.5951
22.8155	48.0057
9.1514	36.0235
1.4257	103.1646
0.0027	146.6151
0.9308	151.7264
0.9308	151.7264
5.6304	142.8132
815.7049	31.3736
55.3335	8.7677
1.6228	94.5117
0.9396	149.6441
0.1532	157.2675
1.3347	110.7157
0.8979	161.7141
7.8142	60.8158
0.8868	166.8681
6.8949	100.2531
125602.3188	0.9368
0.0295	77.2418
1084.2690	25.7283
0.6385	108.2963
18.2941	49.4310
3.9427	42.0831
1.6853	145.8223
1.8028	88.3358
1.0771	128.6977
0.0690	114.7736
9.0840	37.2883
1.7248	90.8507
0.2423	49.2961
54.3616	166.4768
0.9379	150.0412
1311.3660	45.6776
0.9623	153.7376
10.0424	151.8235
1.0052	137.8578
0.8802	171.3903
0.8802	171.3903
6.1491	158.8831
0.9349	150.7433
0.9298	151.9687
1.5825	96.0916
1.0957	126.6953
0.5163	78.3130
0.9342	150.8922
1.0170	136.1546
26.7687	75.4612
0.0399	124.0084
31.3598	105.0222
0.4583	143.4245
0.9799	141.8531
1.1340	122.9317
13.6337	154.9301
43.5312	142.3407
16.4764	27.7783
1.0351	133.7224
1.0261	134.8999
0.9353	150.6424
1.3590	106.7420
1.4274	87.0358
14.0201	28.9311
0.9361	150.4560
1.4294	102.9813
0.1255	146.7072
2.7118	69.2342
0.9660	144.2984
22.4418	141.3380
1.0390	133.2227
0.9349	150.7363
1.1643	120.2261
0.9493	147.5659
39.4146	17.1285
7.2116	142.0143
0.9303	151.8469
0.9365	150.3725
0.5744	133.8998
1.0361	133.5897
0.9791	141.9793
0.9225	153.8401
2443.6538	10.5400
0.9011	160.4868
0.1385	112.5776
1.0640	130.1753
66.9164	147.0732
1.0144	136.5168
1.2764	111.7986
1.1031	125.9306
589.2726	13.1868
6.6136	60.4236
0.8937	163.4501
0.9482	147.7977
27.9776	142.9450
1.0284	134.5958
1.6999	91.7025
1.0719	129.2805
15.5987	118.3333
0.9197	154.5953
2520.6478	160.2213
1.2493	113.6468
8.3805	34.4499
2.9328	66.0340
0.1242	158.8442
33491.5469	1.6628
0.9108	157.2199
0.9895	140.2700
0.0743	165.5430
0.0049	93.3702
74.3728	23.1103
0.9388	149.8383
1.0479	132.1048
3788.1655	48.5944
1.3176	110.5172
1.1803	118.8839
0.0429	148.1873
15.6422	27.3584
1.0117	136.9013
6.6910	147.0290
69.8202	12.8417
1.0059	160.6622
0.0422	109.2788
32.2969	169.0355
0.9011	160.4846
5.2766	156.3610
0.9242	153.3898
30.0732	69.6774
0.9040	159.4645
1947.6699	57.5944
3.5923	163.2717
0.2120	164.6619
0.9476	147.9073
1.2490	139.6787
0.9236	153.5330
1127.0846	167.6859
209.0659	46.2236
0.9702	143.5369
3.2894	62.1022
1.1058	125.6589
0.1547	144.9649
1.1311	123.2049
0.2245	157.6700
316.1330	5.5862
1.3216	160.1291
0.9408	149.3890
3142.1750	3.9335
0.9959	139.2643
0.1769	157.9109
3.9616	63.0490
3.9616	63.0490
0.8690	141.7599
0.9791	141.9794
1.0095	137.2167
0.5278	107.5469
0.9778	142.2131
1.8470	87.0028
5.9321	129.6744
0.9560	146.2098
3.6606	47.3359
0.9673	144.0605
0.9026	159.9579
0.9267	152.7436
0.9087	157.8628
5.9637	153.1220
3.4638	60.3512
0.9718	143.2550
0.9553	154.4489
0.3754	135.9877
53.1722	143.0016
0.9043	159.3597
0.8959	162.5328
2.0622	51.3508
2.2654	54.6948
7.7790	33.2688
3.4311	108.8378
4.0408	55.4690
3.2066	106.7419
11.0043	28.2327
0.1752	146.0093
10.7026	149.3336
1.0298	134.4054
1.6184	94.6801
0.1043	99.2995
0.9081	158.0620
2.3066	66.8825
0.8827	169.4720
0.9138	156.2935
0.9068	158.5085
0.9298	151.9688
0.9620	145.0412
0.8999	160.9231
0.4250	154.6973
0.4250	154.6973
2.5775	68.2098
7.8556	43.8884
1.5340	98.1123
20.6745	23.7389
0.1033	143.3752
0.2675	157.6717
1.0968	126.5799
0.5091	155.9654
14943.4681	1.5582
1.3605	77.2592
0.9405	149.4554
0.8809	37.7698
2.4448	142.3468
1.0331	133.9742
0.1374	168.4320
1.1512	121.3698
1.3146	109.3650
23.3918	36.2510
5.7063	159.3377
0.9152	155.8857
67.4901	167.1777
1.0294	134.4667
2.2931	71.2681
0.6993	149.3286
1.8098	48.6053
0.4299	145.5940
61.9459	133.7509
0.9759	142.5299
1.1872	118.3238
0.9216	154.0758
0.9387	149.8657
78.2906	32.8014
1.3306	108.3921
0.9433	148.8358
0.2119	111.7847
162.9164	10.2962
2.4886	126.5638
0.5200	153.3920
26.0678	156.0514
67.9066	13.0226
0.9946	139.4583
17.5750	160.9063
0.8820	169.9862
1.0205	135.6744
0.4055	156.3940
1.4057	104.1945
1.0678	129.7440
2268.3555	7.5674
0.2992	163.5393
0.0846	145.6918
0.0585	141.9340
0.1378	158.9070
0.3570	110.2267
0.9330	151.1901
50.9697	92.4368
1.0036	138.0828
0.8890	165.6953
0.4912	162.6367
1.0391	133.2101
0.9254	153.0806
1.0342	133.8326
0.9139	156.2575
0.5986	158.5435
0.9038	159.5072
0.9187	154.8779
8.1182	38.3319
2.2099	77.9996
0.8939	163.3830
1.0946	126.8095
0.4210	76.2949
26.6266	25.4684
16.6586	153.9804
0.2632	153.8142
2.0985	44.3072
100835.1429	9.3012
2.0366	81.9224
1.2109	95.8029
17.4625	25.8662
1.3085	109.7422
17.1763	172.0305
0.9308	151.7200
0.9691	143.7383
1086.9207	33.9124
5.0288	65.9481
0.7010	99.7029
0.9159	155.6764
84.1972	51.4990
0.0378	148.0557
11.2401	163.8217
23.2572	67.8876
0.9177	102.9900
1.2879	111.0448
0.2781	160.2001
1318.3812	16.7085
1.1013	126.1195
7.1509	21.6189
90.5613	11.2663
64.5532	13.5219
41131.2833	8.5443
2.1691	16.0636
0.9152	155.8892
2.5645	71.4901
0.0715	135.3525
1.2928	151.1002
342.4913	29.3101
0.9469	148.0736
1516.9170	11.0441
1.1803	118.8881
0.9536	146.6832
0.8879	166.2574
1.1929	160.7638
0.9522	146.9683
0.9160	155.6296
0.9280	152.4074
0.9086	157.9041
0.9065	158.6066
1.2649	112.5720
0.9373	150.1735
0.9634	144.7876
2.5096	69.9389
0.9022	160.1072
0.9227	153.7732
0.4696	151.8209
0.9220	153.9628
0.9568	146.0529
27.4561	10.9901
5.1503	132.3842
1.5854	95.9759
0.9098	157.5240
6.4730	66.2541
0.9960	139.2461
1.0225	135.3876
18.1246	144.7544
2861.3041	8.4254
0.9482	147.7883
1.1132	124.9223
1.2455	113.9165
1.7380	90.4089
0.9297	151.9877
1.8132	59.4778
5.3498	55.8321
0.5385	159.5878
1.9113	72.8636
0.5737	144.2504
4.4406	52.7102
0.8992	161.2090
0.1568	153.9167
0.0966	153.2407
1539377.0794	0.3991
0.0745	90.7901
1.0000	138.6239
0.9063	158.6581
0.9430	148.8946
15.2257	163.1838
1.0100	137.1517
1.4386	60.2551
1.0110	137.0102
0.9588	145.6605
0.9274	152.5696
1.0205	135.6634
0.0450	97.2369
1.0235	135.2558
0.9739	142.8863
0.8886	165.8954
2.1611	79.0453
1.1600	146.4293
0.5055	143.4294
7.0243	133.5057
5418.1982	125.4354
0.0262	128.4205
1.4336	102.7706
189.6127	102.2508
533.9097	9.0228
0.9030	68.4895
5.0862	101.2878
1.2660	112.4962
2303.3005	6.3416
0.8957	162.5993
0.9078	158.1622
0.1380	151.2814
0.0985	124.7242
0.4519	161.8997
828.8197	126.9830
0.9007	160.6450
3.6723	58.4406
0.9240	153.4327
0.6240	123.1498
0.9293	152.0964
2.2325	58.5107
2.0607	81.3396
1.0195	135.8030
0.0844	150.2038
0.9423	149.0444
0.3852	123.4912
0.9593	145.5604
1.0781	128.5871
30.3376	150.8569
0.9196	154.6313
3.9109	56.4644
1.2065	116.8015
2885.3489	11.0756
133.3890	142.8072
1.5376	76.3233
0.9157	155.7281
0.9714	143.3167
0.9121	156.7943
1628.5293	6.1824
1.0243	135.1478
0.9689	143.7648
1.6451	47.7401
0.0323	115.1059
479.8150	28.7614
0.9384	149.9287
0.5953	160.9073
1.0941	126.8599
0.1297	125.1246
1.2413	29.4924
140.3586	147.1996
0.9205	154.3699
0.8943	163.2141
0.2993	135.2370
0.8876	166.4482
0.6797	146.8477
4.1886	54.3991
9.6304	153.1025
3.5141	168.8214
1921.8213	71.3098
0.4871	61.3682
12.8695	136.9385
24.1748	126.0100
1.0184	135.9623
0.8959	162.5482
0.4359	135.8102
0.6159	60.2912
0.9240	153.4439
1.4490	102.0090
0.8848	168.0741
0.9600	145.4331
0.0486	132.0458
34.9834	143.4978
0.0438	128.5472
1.6416	93.8021
51426.1228	3.9317
3.5564	138.0027
0.8987	161.3960
0.9728	143.0726
0.1940	142.9575
0.9639	144.6808
0.9292	152.1091
0.5186	53.7480
0.9240	153.4322
1.1412	122.2635
2.5705	70.8859
0.9607	145.2876
1.1395	122.4268
3.5077	82.5635
0.9216	154.0777
19349.5410	52.2638
3.1636	122.9446
32.8391	16.5723
111.7410	137.2195
1.1185	124.3992
1.1239	123.8856
0.9274	152.5530
0.9591	145.5942
2.0238	49.5741
1.0479	132.1028
1.0734	129.1063
0.6837	68.8176
0.7820	135.7008
3.3490	157.5024
8.9042	115.7808
96.5145	157.3402
0.9095	157.6078
66.1765	29.5723
0.9961	139.2362
855.2620	150.9232
33799.8279	8.1997
1.1579	120.7845
0.9400	149.5690
1.0243	135.1456
1.1861	118.4108
0.9097	157.5580
877.1774	15.2407
1.2584	113.0207
13.7565	172.2875
4.3802	53.1002
0.9167	155.4332
0.4461	82.8287
1.0025	138.2605
1.4358	102.6586
0.9225	153.8355
0.9519	147.0227
2.6170	53.7212
0.9002	160.8328
0.9182	155.0160
0.9356	150.5706
1.0995	126.3075
0.0759	151.7013
2.4144	74.0363
12.5655	169.9258
10.9029	153.2271
1.6396	116.7105
0.0603	140.1301
0.9827	141.3748
0.1180	145.8704
274364.3259	14.2606
399.3176	20.5109
39.1941	17.1770
4.9953	31.0211
1.0921	127.0713
0.8791	172.3501
1.2948	110.6048
11520459.9491	0.6523
0.9203	154.4293
2.4481	77.1872
3.9452	29.1413
1.0952	126.7527
1.0184	135.9584
0.3767	49.7829
0.9888	140.3800
0.9094	157.6472
0.5749	144.9898
0.2884	58.7274
0.5016	137.7659
0.9476	147.9233
152.6163	131.6399
0.9038	159.5251
24.4890	133.7024
4566.8094	0.5621
9.1908	151.8633
1.3591	106.7327
0.7543	153.5972
0.1645	91.9275
3458.4761	6.8049
1.8805	63.6573
1.1126	124.9824
0.9187	154.8769
1.4894	67.4867
10863.9741	19.6361
0.8926	163.9688
7.3423	20.3953
56.1289	27.0980
0.8833	169.0150
0.9458	148.2875
0.9372	150.2105
0.3495	150.1179
0.9408	126.7955
1.6015	126.2556
0.9288	152.2129
1.4122	103.8604
989.1788	8.6872
0.9977	147.2195
0.9076	158.2292
0.9173	155.2625
1.0018	138.3657
0.0773	93.1709
1.4683	143.5409
0.9519	147.0266
0.8949	162.9570
1.9169	85.0177
8.4314	130.9816
1.7951	130.7664
1.1887	37.6448
0.9505	59.1431
3868.6523	13.4127
27.6440	159.9468
0.2125	157.1470
0.9199	154.5332
89.0875	36.1639
0.9709	143.4083
2.0729	112.8227
1.8448	106.9142
0.8956	162.6559
0.8993	161.1708
1.0369	133.4918
2.0981	73.7648
0.9232	153.6432
0.8947	163.0191
1.2673	112.4134
14.9148	67.2719
0.9109	157.1716
0.9194	154.6691
4409.2571	4.0371
0.8997	161.0108
1.8050	88.2674
2.7486	68.7038
1.8140	87.9904
3.7459	136.8857
0.9147	156.0358
0.2646	149.4209
0.1899	136.4486
0.1367	141.1471
1.0296	134.4362
11.4264	123.6860
1.6555	39.9665
1.2318	114.9030
1.3434	137.8685
1.3434	137.8685
1.0606	122.0325
1.0894	127.3601
1.0405	133.0309
0.2149	152.2249
0.9861	140.8199
0.9385	149.9137
1.2528	113.4081
1.1892	155.8934
0.1098	150.5125
4.5670	127.3808
0.9556	146.2905
10.0198	107.0739
0.8909	164.7693
0.9953	139.3489
0.9527	146.8586
45.2891	15.9696
0.9322	151.3798
2.9565	65.9232
0.2809	161.3033
5.7373	54.8036
0.5429	152.6820
40.5813	21.5996
40.5813	21.5996
0.8899	165.2254
0.8952	162.8288
5.5284	46.8887
1.0050	65.7969
7.1016	49.7155
0.0617	64.1172
0.1746	167.8591
0.9229	153.7175
4.6012	139.8761
201.2352	52.7645
5.6029	48.1306
3.5195	77.7819
0.9497	147.4849
0.8978	161.7435
0.9880	140.5075
1.1690	119.8281
0.6016	68.1451
10.7385	47.7058
2.7255	160.0263
0.9253	153.1058
3.9249	56.3541
18.2486	9.3251
0.9168	155.4099
2389.1988	2.9899
34.5932	5.0059
10.8031	156.4749
331.9851	48.7496
0.9429	148.9259
10.7771	137.1108
20.0719	10.4833
1450.6672	9.1116
1.6371	93.9697
1.1096	125.2818
0.9138	156.2989
1.0585	130.8180
3.0283	64.9659
4995.6098	5.5841
0.9353	150.6332
0.1190	151.2950
0.1190	151.2950
0.0969	155.0987
0.3234	55.4981
1.5221	98.6295
0.9207	154.3141
0.9197	154.6015
0.9542	146.5686
0.9322	151.3831
85.2344	139.3080
1.0439	132.5930
117.6681	82.7838
7.8960	170.7367
0.9049	159.1427
0.0452	130.9260
1495.6497	167.6280
0.0332	104.3985
1.0087	137.3372
147.3466	80.1842
1.4110	103.9211
3.3130	155.4687
48.6355	59.1121
0.2715	136.3776
110.0407	13.8212
1.3004	110.2466
0.9157	155.7317
1.1015	126.0980
0.7414	118.6635
0.4293	169.9068
0.9326	151.2767
0.9326	151.2767
0.9432	148.8636
67.1935	14.9790
1.0874	81.7004
17887.7969	2.5941
2.6923	78.9089
0.1168	154.8222
