! 134Ba energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
7.000000	0.00191082	7.000000	0.00148043	7.000000	0.00151034	7.000000	0.00151034	7.000000	0.00151034	7.000000	0.00147922	7.000000	1.2089e-06	
7.500000	0.0018535 	7.500000	0.00144702	7.500000	0.00147808	7.500000	0.00147808	7.500000	0.00147808	7.500000	0.00144588	7.500000	1.13846e-06	
8.000000	0.00179992	8.000000	0.00141504	8.000000	0.00144717	8.000000	0.00144717	8.000000	0.00144718	8.000000	0.00141396	8.000000	1.07621e-06	
8.500000	0.00174975	8.500000	0.00138443	8.500000	0.00141755	8.500000	0.00141755	8.500000	0.00141755	8.500000	0.00138341	8.500000	1.02077e-06	
9.000000	0.00170266	9.000000	0.00135513	9.000000	0.00138914	9.000000	0.00138914	9.000000	0.00138915	9.000000	0.00135416	9.000000	9.71072e-07	
9.500000	0.00165839	9.500000	0.00132704	9.500000	0.00136189	9.500000	0.00136189	9.500000	0.00136189	9.500000	0.00132612	9.500000	9.26245e-07	
10.000000	0.00161668	10.000000	0.00124603	10.000000	0.00133572	10.000000	0.00133572	10.000000	0.00133572	10.000000	0.00124514	10.000000	8.85593e-07	
11.000000	0.0015401 	11.000000	0.00121386	11.000000	0.00127345	11.000000	0.00128879	11.000000	0.0013015 	11.000000	0.00121304	11.000000	8.14648e-07	
12.000000	0.00147144	12.000000	0.00118248	12.000000	0.00121721	12.000000	0.00124556	12.000000	0.00126784	12.000000	0.00118173	12.000000	7.54763e-07	
13.000000	0.00140949	13.000000	0.00115215	13.000000	0.0011662 	13.000000	0.00120567	13.000000	0.00123512	13.000000	0.00115144	13.000000	7.035e-07 	
14.000000	0.00135328	14.000000	0.00112293	14.000000	0.00111975	14.000000	0.00116879	14.000000	0.00120355	14.000000	0.00112227	14.000000	6.59092e-07	
15.000000	0.00130203	15.000000	0.00109489	15.000000	0.00107733	15.000000	0.00113462	15.000000	0.00117324	15.000000	0.00109427	15.000000	6.20229e-07	
16.000000	0.00125509	16.000000	0.00106807	16.000000	0.00103851	16.000000	0.00110291	16.000000	0.00114425	16.000000	0.00106748	16.000000	5.85916e-07	
17.000000	0.00121191	17.000000	0.00104244	17.000000	0.00100287	17.000000	0.00107341	17.000000	0.00111659	17.000000	0.00104188	17.000000	5.55386e-07	
18.000000	0.00117204	18.000000	0.00101797	18.000000	0.000970035	18.000000	0.00104592	18.000000	0.00109017	18.000000	0.00101744	18.000000	5.28036e-07	
19.000000	0.0011351 	19.000000	0.000994615	19.000000	0.000939727	19.000000	0.00102026	19.000000	0.00106504	19.000000	0.000994111	19.000000	5.03386e-07	
20.000000	0.00110077	20.000000	0.00097232	20.000000	0.000911722	20.000000	0.000996274	20.000000	0.00104116	20.000000	0.000971839	20.000000	4.81047e-07	
21.000000	0.00106878	21.000000	0.000951032	21.000000	0.000885793	21.000000	0.000973813	21.000000	0.00101837	21.000000	0.000950572	21.000000	4.60704e-07	
22.000000	0.00103887	22.000000	0.000930696	22.000000	0.000861727	22.000000	0.000952753	22.000000	0.000996754	22.000000	0.000930254	22.000000	4.42097e-07	
23.000000	0.00101085	23.000000	0.000911256	23.000000	0.000839355	23.000000	0.000932981	23.000000	0.000976167	23.000000	0.000910831	23.000000	4.25008e-07	
24.000000	0.000984535	24.000000	0.000892662	24.000000	0.000818541	24.000000	0.000914395	24.000000	0.000956608	24.000000	0.000892253	24.000000	4.09257e-07	
25.000000	0.000959769	25.000000	0.000874865	25.000000	0.000799152	25.000000	0.000896906	25.000000	0.000938002	25.000000	0.00087447	25.000000	3.94688e-07	
27.000000	0.000914347	27.000000	0.000841476	27.000000	0.000764166	27.000000	0.000864896	27.000000	0.000903476	27.000000	0.000841107	27.000000	3.68598e-07	
29.000000	0.000873662	29.000000	0.00081075	29.000000	0.000733649	29.000000	0.00083639	29.000000	0.000872232	29.000000	0.000810404	29.000000	3.45897e-07	
31.000000	0.000836985	31.000000	0.000782392	31.000000	0.000708948	31.000000	0.000807961	31.000000	0.000838332	31.000000	0.000782066	31.000000	3.25956e-07	
33.000000	0.000803733	33.000000	0.000756143	33.000000	0.000688148	33.000000	0.000779119	33.000000	0.000802535	33.000000	0.000755835	33.000000	3.08292e-07	
35.000000	0.00077343	35.000000	0.000731781	35.000000	0.000668644	35.000000	0.000752495	35.000000	0.000770194	35.000000	0.000731488	35.000000	2.9253e-07	
38.000000	0.000732676	38.000000	0.000698354	38.000000	0.000641646	38.000000	0.000716175	38.000000	0.000727055	38.000000	0.000698083	38.000000	2.71824e-07	
41.000000	0.000696655	41.000000	0.000668185	41.000000	0.000617072	41.000000	0.000683586	41.000000	0.000689217	41.000000	0.000667931	41.000000	2.5398e-07	
44.000000	0.000664564	44.000000	0.000640818	44.000000	0.000594503	44.000000	0.000654173	44.000000	0.000655707	44.000000	0.00064058	44.000000	2.38435e-07	
47.000000	0.000635773	47.000000	0.00061588	47.000000	0.000573823	47.000000	0.000627486	47.000000	0.000625799	47.000000	0.000615655	47.000000	2.24764e-07	
50.000000	0.000609784	50.000000	0.00059306	50.000000	0.000554746	50.000000	0.000603158	50.000000	0.000598893	50.000000	0.000592847	50.000000	2.12644e-07	
55.000000	0.000571638	55.000000	0.000559045	55.000000	0.000525994	55.000000	0.000567055	55.000000	0.000559549	55.000000	0.00055885	55.000000	1.95226e-07	
60.000000	0.000538754	60.000000	0.000529241	60.000000	0.000500556	60.000000	0.000535574	60.000000	0.000525766	60.000000	0.00052906	60.000000	1.80557e-07	
65.000000	0.000510086	65.000000	0.000502907	65.000000	0.000477876	65.000000	0.000507876	65.000000	0.000496453	65.000000	0.000502739	65.000000	1.68027e-07	
70.000000	0.000484851	70.000000	0.000479467	70.000000	0.000457528	70.000000	0.000483315	70.000000	0.000470743	70.000000	0.00047931	70.000000	1.57194e-07	
75.000000	0.000462452	75.000000	0.000458468	75.000000	0.000439157	75.000000	0.000461386	75.000000	0.000449581	75.000000	0.00045832	75.000000	1.47729e-07	
80.000000	0.000442423	80.000000	0.000439546	80.000000	0.000422553	80.000000	0.000441686	80.000000	0.000430699	80.000000	0.000439406	80.000000	1.39387e-07	
85.000000	0.000424398	85.000000	0.000422405	85.000000	0.000407368	85.000000	0.000423893	85.000000	0.000413725	85.000000	0.000422273	85.000000	1.31975e-07	
90.000000	0.000408082	90.000000	0.000406806	90.000000	0.000393521	90.000000	0.000407742	90.000000	0.000398398	90.000000	0.000406681	90.000000	1.25344e-07	
95.000000	0.000393238	95.000000	0.000392549	95.000000	0.000380794	95.000000	0.000393017	95.000000	0.000384487	95.000000	0.000392429	95.000000	1.19375e-07	
100.000000	0.000379668	100.000000	0.000379467	100.000000	0.000369059	100.000000	0.000379538	100.000000	0.000371795	100.000000	0.000379353	100.000000	1.13972e-07	
105.000000	0.000367213	105.000000	0.000367421	105.000000	0.000358241	105.000000	0.000367154	105.000000	0.000360164	105.000000	0.000367312	105.000000	1.09058e-07	
110.000000	0.000355736	110.000000	0.000356293	110.000000	0.000348207	110.000000	0.000355736	110.000000	0.000349507	110.000000	0.000356189	110.000000	1.04567e-07	
115.000000	0.000345123	115.000000	0.000345982	115.000000	0.000338863	115.000000	0.000345177	115.000000	0.000339643	115.000000	0.000345881	115.000000	1.00448e-07	
120.000000	0.000335278	120.000000	0.0003364 	120.000000	0.000330167	120.000000	0.000335385	120.000000	0.000330543	120.000000	0.000336304	120.000000	9.66536e-08	
125.000000	0.000326118	125.000000	0.000327474	125.000000	0.000322054	125.000000	0.000326278	125.000000	0.000322075	125.000000	0.000327381	125.000000	9.31479e-08	
130.000000	0.000317573	130.000000	0.000319139	130.000000	0.000314447	130.000000	0.000317788	130.000000	0.000314204	130.000000	0.000319049	130.000000	8.98983e-08	
135.000000	0.00030958	135.000000	0.000311337	135.000000	0.0003073 	135.000000	0.000309855	135.000000	0.000306826	135.000000	0.00031125	135.000000	8.68773e-08	
140.000000	0.000302086	140.000000	0.00030402	140.000000	0.000300594	140.000000	0.000302426	140.000000	0.000299948	140.000000	0.000303936	140.000000	8.40612e-08	
145.000000	0.000295046	145.000000	0.000297144	145.000000	0.000294283	145.000000	0.000295455	145.000000	0.000293465	145.000000	0.000297062	145.000000	8.14296e-08	
150.000000	0.000288417	150.000000	0.00029067	150.000000	0.000288319	150.000000	0.000288902	150.000000	0.000287398	150.000000	0.000290591	150.000000	7.89648e-08	
155.000000	0.000278869	155.000000	0.000284564	155.000000	0.000282696	155.000000	0.00028273	155.000000	0.00028167	155.000000	0.000284488	155.000000	7.6651e-08	
160.000000	0.000273382	160.000000	0.000278797	160.000000	0.000277377	160.000000	0.000276908	160.000000	0.00027627	160.000000	0.000278722	160.000000	7.44746e-08	
165.000000	0.000268191	165.000000	0.00027334	165.000000	0.000272327	165.000000	0.000271406	165.000000	0.00027118	165.000000	0.000273268	165.000000	7.24237e-08	
170.000000	0.000263275	170.000000	0.00026817	170.000000	0.000267542	170.000000	0.0002662 	170.000000	0.000266338	170.000000	0.0002681 	170.000000	7.04874e-08	
